"pickup_dt","borough","pickups","spd","vsb","temp","dewp","slp","pcp01","pcp06","pcp24","sd","hday"
2015-04-19 23:00:00,"Queens",648,8,10,51,32,1022.6,0,0,0,0,"N"
2015-04-19 23:00:00,"Staten Island",1,8,10,51,32,1022.6,0,0,0,0,"N"
2015-04-20 00:00:00,"Bronx",36,7,10,51,31,1022.7,0,0,0,0,"N"
2015-04-20 00:00:00,"Brooklyn",527,7,10,51,31,1022.7,0,0,0,0,"N"
2015-04-20 00:00:00,"EWR",0,7,10,51,31,1022.7,0,0,0,0,"N"
2015-04-20 00:00:00,"Manhattan",1165,7,10,51,31,1022.7,0,0,0,0,"N"
2015-04-20 00:00:00,"Queens",534,7,10,51,31,1022.7,0,0,0,0,"N"
2015-04-20 00:00:00,"Staten Island",0,7,10,51,31,1022.7,0,0,0,0,"N"
2015-04-20 01:00:00,"Bronx",23,5,10,50,31,1023.1,0,0,0,0,"N"
2015-04-20 01:00:00,"Brooklyn",308,5,10,50,31,1023.1,0,0,0,0,"N"
2015-04-20 01:00:00,"EWR",0,5,10,50,31,1023.1,0,0,0,0,"N"
2015-04-20 01:00:00,"Manhattan",644,5,10,50,31,1023.1,0,0,0,0,"N"
2015-04-20 01:00:00,"Queens",277,5,10,50,31,1023.1,0,0,0,0,"N"
2015-04-20 01:00:00,"Staten Island",1,5,10,50,31,1023.1,0,0,0,0,"N"
2015-04-20 01:00:00,NA,1,5,10,50,31,1023.1,0,0,0,0,"N"
2015-04-20 02:00:00,"Bronx",16,14,10,49,32,1022.6,0,0,0,0,"N"
2015-04-20 02:00:00,"Brooklyn",141,14,10,49,32,1022.6,0,0,0,0,"N"
2015-04-20 02:00:00,"EWR",0,14,10,49,32,1022.6,0,0,0,0,"N"
2015-04-20 02:00:00,"Manhattan",404,14,10,49,32,1022.6,0,0,0,0,"N"
2015-04-20 02:00:00,"Queens",120,14,10,49,32,1022.6,0,0,0,0,"N"
2015-04-20 02:00:00,"Staten Island",1,14,10,49,32,1022.6,0,0,0,0,"N"
2015-04-20 03:00:00,"Bronx",11,7,10,48,35,1022,0,0,0,0,"N"
2015-04-20 03:00:00,"Brooklyn",99,7,10,48,35,1022,0,0,0,0,"N"
2015-04-20 03:00:00,"EWR",0,7,10,48,35,1022,0,0,0,0,"N"
2015-04-20 03:00:00,"Manhattan",250,7,10,48,35,1022,0,0,0,0,"N"
2015-04-20 03:00:00,"Queens",53,7,10,48,35,1022,0,0,0,0,"N"
2015-04-20 03:00:00,"Staten Island",0,7,10,48,35,1022,0,0,0,0,"N"
2015-04-20 04:00:00,"Bronx",10,7,10,48,36,1021.4,0,0,0,0,"N"
2015-04-20 04:00:00,"Brooklyn",127,7,10,48,36,1021.4,0,0,0,0,"N"
2015-04-20 04:00:00,"EWR",0,7,10,48,36,1021.4,0,0,0,0,"N"
2015-04-20 04:00:00,"Manhattan",285,7,10,48,36,1021.4,0,0,0,0,"N"
2015-04-20 04:00:00,"Queens",48,7,10,48,36,1021.4,0,0,0,0,"N"
2015-04-20 04:00:00,"Staten Island",0,7,10,48,36,1021.4,0,0,0,0,"N"
2015-04-20 04:00:00,NA,2,7,10,48,36,1021.4,0,0,0,0,"N"
2015-04-20 05:00:00,"Bronx",14,7,10,48,38,1020.5,0,0,0,0,"N"
2015-04-20 05:00:00,"Brooklyn",213,7,10,48,38,1020.5,0,0,0,0,"N"
2015-04-20 05:00:00,"EWR",0,7,10,48,38,1020.5,0,0,0,0,"N"
2015-04-20 05:00:00,"Manhattan",593,7,10,48,38,1020.5,0,0,0,0,"N"
2015-04-20 05:00:00,"Queens",117,7,10,48,38,1020.5,0,0,0,0,"N"
2015-04-20 05:00:00,"Staten Island",0,7,10,48,38,1020.5,0,0,0,0,"N"
2015-04-20 06:00:00,"Bronx",28,7.5,10,48,39,1018.9,0,0,0,0,"N"
2015-04-20 06:00:00,"Brooklyn",362,7.5,10,48,39,1018.9,0,0,0,0,"N"
2015-04-20 06:00:00,"EWR",0,7.5,10,48,39,1018.9,0,0,0,0,"N"
2015-04-20 06:00:00,"Manhattan",1027,7.5,10,48,39,1018.9,0,0,0,0,"N"
2015-04-20 06:00:00,"Queens",244,7.5,10,48,39,1018.9,0,0,0,0,"N"
2015-04-20 06:00:00,"Staten Island",2,7.5,10,48,39,1018.9,0,0,0,0,"N"
2015-04-20 06:00:00,NA,2,7.5,10,48,39,1018.9,0,0,0,0,"N"
2015-04-20 07:00:00,"Bronx",62,10,10,48,41,1017.8,0,0,0,0,"N"
2015-04-20 07:00:00,"Brooklyn",556,10,10,48,41,1017.8,0,0,0,0,"N"
2015-04-20 07:00:00,"EWR",0,10,10,48,41,1017.8,0,0,0,0,"N"
2015-04-20 07:00:00,"Manhattan",1844,10,10,48,41,1017.8,0,0,0,0,"N"
2015-04-20 07:00:00,"Queens",382,10,10,48,41,1017.8,0,0,0,0,"N"
2015-04-20 07:00:00,"Staten Island",2,10,10,48,41,1017.8,0,0,0,0,"N"
2015-04-20 07:00:00,NA,3,10,10,48,41,1017.8,0,0,0,0,"N"
2015-04-20 08:00:00,"Bronx",88,10,10,47,41,1016.9,0.01,0,0,0,"N"
2015-04-20 08:00:00,"Brooklyn",676,10,10,47,41,1016.9,0.01,0,0,0,"N"
2015-04-20 08:00:00,"EWR",0,10,10,47,41,1016.9,0.01,0,0,0,"N"
2015-04-20 08:00:00,"Manhattan",3064,10,10,47,41,1016.9,0.01,0,0,0,"N"
2015-04-20 08:00:00,"Queens",445,10,10,47,41,1016.9,0.01,0,0,0,"N"
2015-04-20 08:00:00,"Staten Island",4,10,10,47,41,1016.9,0.01,0,0,0,"N"
2015-04-20 08:00:00,NA,3,10,10,47,41,1016.9,0.01,0,0,0,"N"
2015-04-20 09:00:00,"Bronx",71,11,10,47,41,1015.9,0,0,0,0,"N"
2015-04-20 09:00:00,"Brooklyn",801,11,10,47,41,1015.9,0,0,0,0,"N"
2015-04-20 09:00:00,"EWR",0,11,10,47,41,1015.9,0,0,0,0,"N"
2015-04-20 09:00:00,"Manhattan",3975,11,10,47,41,1015.9,0,0,0,0,"N"
2015-04-20 09:00:00,"Queens",461,11,10,47,41,1015.9,0,0,0,0,"N"
2015-04-20 09:00:00,"Staten Island",1,11,10,47,41,1015.9,0,0,0,0,"N"
2015-04-20 09:00:00,NA,1,11,10,47,41,1015.9,0,0,0,0,"N"
2015-04-20 10:00:00,"Bronx",52,8,10,47,41,1014.2,0,0,0,0,"N"
2015-04-20 10:00:00,"Brooklyn",785,8,10,47,41,1014.2,0,0,0,0,"N"
2015-04-20 10:00:00,"EWR",0,8,10,47,41,1014.2,0,0,0,0,"N"
2015-04-20 10:00:00,"Manhattan",4531,8,10,47,41,1014.2,0,0,0,0,"N"
2015-04-20 10:00:00,"Queens",409,8,10,47,41,1014.2,0,0,0,0,"N"
2015-04-20 10:00:00,"Staten Island",1,8,10,47,41,1014.2,0,0,0,0,"N"
2015-04-20 10:00:00,NA,1,8,10,47,41,1014.2,0,0,0,0,"N"
2015-04-20 11:00:00,"Bronx",47,7.5,10,48,42,1013.3,0,0,0,0,"N"
2015-04-20 11:00:00,"Brooklyn",586,7.5,10,48,42,1013.3,0,0,0,0,"N"
2015-04-20 11:00:00,"EWR",0,7.5,10,48,42,1013.3,0,0,0,0,"N"
2015-04-20 11:00:00,"Manhattan",3961,7.5,10,48,42,1013.3,0,0,0,0,"N"
2015-04-20 11:00:00,"Queens",347,7.5,10,48,42,1013.3,0,0,0,0,"N"
2015-04-20 11:00:00,"Staten Island",1,7.5,10,48,42,1013.3,0,0,0,0,"N"
2015-04-20 11:00:00,NA,3,7.5,10,48,42,1013.3,0,0,0,0,"N"
2015-04-20 12:00:00,"Bronx",42,9.33333333333333,2.83333333333333,51.3333333333333,46.3333333333333,1012.2,0.015,0.02,0.02,0,"N"
2015-04-20 12:00:00,"Brooklyn",541,9.33333333333333,2.83333333333333,51.3333333333333,46.3333333333333,1012.2,0.015,0.02,0.02,0,"N"
2015-04-20 12:00:00,"EWR",0,9.33333333333333,2.83333333333333,51.3333333333333,46.3333333333333,1012.2,0.015,0.02,0.02,0,"N"
2015-04-20 12:00:00,"Manhattan",3736,9.33333333333333,2.83333333333333,51.3333333333333,46.3333333333333,1012.2,0.015,0.02,0.02,0,"N"
2015-04-20 12:00:00,"Queens",315,9.33333333333333,2.83333333333333,51.3333333333333,46.3333333333333,1012.2,0.015,0.02,0.02,0,"N"
2015-04-20 12:00:00,"Staten Island",3,9.33333333333333,2.83333333333333,51.3333333333333,46.3333333333333,1012.2,0.015,0.02,0.02,0,"N"
2015-04-20 12:00:00,NA,5,9.33333333333333,2.83333333333333,51.3333333333333,46.3333333333333,1012.2,0.015,0.02,0.02,0,"N"
2015-04-20 13:00:00,"Bronx",39,10.25,1.65,51,48.25,1011,0.0525,0,0,0,"N"
2015-04-20 13:00:00,"Brooklyn",472,10.25,1.65,51,48.25,1011,0.0525,0,0,0,"N"
2015-04-20 13:00:00,"EWR",0,10.25,1.65,51,48.25,1011,0.0525,0,0,0,"N"
2015-04-20 13:00:00,"Manhattan",3249,10.25,1.65,51,48.25,1011,0.0525,0,0,0,"N"
2015-04-20 13:00:00,"Queens",270,10.25,1.65,51,48.25,1011,0.0525,0,0,0,"N"
2015-04-20 13:00:00,"Staten Island",0,10.25,1.65,51,48.25,1011,0.0525,0,0,0,"N"
2015-04-20 13:00:00,NA,2,10.25,1.65,51,48.25,1011,0.0525,0,0,0,"N"
2015-04-20 14:00:00,"Bronx",33,14,0.8,50,48,1009.8,0.26,0,0,0,"N"
2015-04-20 14:00:00,"Brooklyn",430,14,0.8,50,48,1009.8,0.26,0,0,0,"N"
2015-04-20 14:00:00,"EWR",0,14,0.8,50,48,1009.8,0.26,0,0,0,"N"
2015-04-20 14:00:00,"Manhattan",2725,14,0.8,50,48,1009.8,0.26,0,0,0,"N"
2015-04-20 14:00:00,"Queens",291,14,0.8,50,48,1009.8,0.26,0,0,0,"N"
2015-04-20 14:00:00,"Staten Island",1,14,0.8,50,48,1009.8,0.26,0,0,0,"N"
2015-04-20 14:00:00,NA,1,14,0.8,50,48,1009.8,0.26,0,0,0,"N"
2015-04-20 15:00:00,"Bronx",60,8.75,1.15,50.25,48.75,1008.1,0.2675,0,0,0,"N"
2015-04-20 15:00:00,"Brooklyn",440,8.75,1.15,50.25,48.75,1008.1,0.2675,0,0,0,"N"
2015-04-20 15:00:00,"EWR",0,8.75,1.15,50.25,48.75,1008.1,0.2675,0,0,0,"N"
2015-04-20 15:00:00,"Manhattan",2743,8.75,1.15,50.25,48.75,1008.1,0.2675,0,0,0,"N"
2015-04-20 15:00:00,"Queens",297,8.75,1.15,50.25,48.75,1008.1,0.2675,0,0,0,"N"
2015-04-20 15:00:00,"Staten Island",0,8.75,1.15,50.25,48.75,1008.1,0.2675,0,0,0,"N"
2015-04-20 15:00:00,NA,3,8.75,1.15,50.25,48.75,1008.1,0.2675,0,0,0,"N"
2015-04-20 16:00:00,"Bronx",59,4.66666666666667,1.26666666666667,54.6666666666667,53,1006.9,0.1,0,0,0,"N"
2015-04-20 16:00:00,"Brooklyn",419,4.66666666666667,1.26666666666667,54.6666666666667,53,1006.9,0.1,0,0,0,"N"
2015-04-20 16:00:00,"EWR",0,4.66666666666667,1.26666666666667,54.6666666666667,53,1006.9,0.1,0,0,0,"N"
2015-04-20 16:00:00,"Manhattan",2621,4.66666666666667,1.26666666666667,54.6666666666667,53,1006.9,0.1,0,0,0,"N"
2015-04-20 16:00:00,"Queens",306,4.66666666666667,1.26666666666667,54.6666666666667,53,1006.9,0.1,0,0,0,"N"
2015-04-20 16:00:00,"Staten Island",1,4.66666666666667,1.26666666666667,54.6666666666667,53,1006.9,0.1,0,0,0,"N"
2015-04-20 16:00:00,NA,1,4.66666666666667,1.26666666666667,54.6666666666667,53,1006.9,0.1,0,0,0,"N"
2015-04-20 17:00:00,"Bronx",56,5.25,1.35,55.6666666666667,54.5,1006.8,0.14,0,0.01,0,"N"
2015-04-20 17:00:00,"Brooklyn",431,5.25,1.35,55.6666666666667,54.5,1006.8,0.14,0,0.01,0,"N"
2015-04-20 17:00:00,"EWR",0,5.25,1.35,55.6666666666667,54.5,1006.8,0.14,0,0.01,0,"N"
2015-04-20 17:00:00,"Manhattan",2902,5.25,1.35,55.6666666666667,54.5,1006.8,0.14,0,0.01,0,"N"
2015-04-20 17:00:00,"Queens",333,5.25,1.35,55.6666666666667,54.5,1006.8,0.14,0,0.01,0,"N"
2015-04-20 17:00:00,"Staten Island",2,5.25,1.35,55.6666666666667,54.5,1006.8,0.14,0,0.01,0,"N"
2015-04-20 17:00:00,NA,2,5.25,1.35,55.6666666666667,54.5,1006.8,0.14,0,0.01,0,"N"
2015-04-20 18:00:00,"Bronx",53,6,3.5,56.5,55,1005.8,0.055,1.24,0.01,0,"N"
2015-04-20 18:00:00,"Brooklyn",494,6,3.5,56.5,55,1005.8,0.055,1.24,0.01,0,"N"
2015-04-20 18:00:00,"EWR",0,6,3.5,56.5,55,1005.8,0.055,1.24,0.01,0,"N"
2015-04-20 18:00:00,"Manhattan",3472,6,3.5,56.5,55,1005.8,0.055,1.24,0.01,0,"N"
2015-04-20 18:00:00,"Queens",447,6,3.5,56.5,55,1005.8,0.055,1.24,0.01,0,"N"
2015-04-20 18:00:00,"Staten Island",0,6,3.5,56.5,55,1005.8,0.055,1.24,0.01,0,"N"
2015-04-20 19:00:00,"Bronx",50,6.83333333333333,2.25,55.8333333333333,55,1005,0.005,0,0.01,0,"N"
2015-04-20 19:00:00,"Brooklyn",580,6.83333333333333,2.25,55.8333333333333,55,1005,0.005,0,0.01,0,"N"
2015-04-20 19:00:00,"EWR",0,6.83333333333333,2.25,55.8333333333333,55,1005,0.005,0,0.01,0,"N"
2015-04-20 19:00:00,"Manhattan",3661,6.83333333333333,2.25,55.8333333333333,55,1005,0.005,0,0.01,0,"N"
2015-04-20 19:00:00,"Queens",385,6.83333333333333,2.25,55.8333333333333,55,1005,0.005,0,0.01,0,"N"
2015-04-20 19:00:00,"Staten Island",1,6.83333333333333,2.25,55.8333333333333,55,1005,0.005,0,0.01,0,"N"
2015-04-20 20:00:00,"Bronx",35,6.33333333333333,2.83333333333333,55.3333333333333,55,1004.3,0,0,0.01,0,"N"
2015-04-20 20:00:00,"Brooklyn",579,6.33333333333333,2.83333333333333,55.3333333333333,55,1004.3,0,0,0.01,0,"N"
2015-04-20 20:00:00,"EWR",0,6.33333333333333,2.83333333333333,55.3333333333333,55,1004.3,0,0,0.01,0,"N"
2015-04-20 20:00:00,"Manhattan",3308,6.33333333333333,2.83333333333333,55.3333333333333,55,1004.3,0,0,0.01,0,"N"
2015-04-20 20:00:00,"Queens",330,6.33333333333333,2.83333333333333,55.3333333333333,55,1004.3,0,0,0.01,0,"N"
2015-04-20 20:00:00,"Staten Island",0,6.33333333333333,2.83333333333333,55.3333333333333,55,1004.3,0,0,0.01,0,"N"
2015-04-20 20:00:00,NA,1,6.33333333333333,2.83333333333333,55.3333333333333,55,1004.3,0,0,0.01,0,"N"
2015-04-20 21:00:00,"Bronx",50,7.5,2.25,54,53.5,1004.4,0,0,0.01,0,"N"
2015-04-20 21:00:00,"Brooklyn",560,7.5,2.25,54,53.5,1004.4,0,0,0.01,0,"N"
2015-04-20 21:00:00,"EWR",0,7.5,2.25,54,53.5,1004.4,0,0,0.01,0,"N"
2015-04-20 21:00:00,"Manhattan",3162,7.5,2.25,54,53.5,1004.4,0,0,0.01,0,"N"
2015-04-20 21:00:00,"Queens",341,7.5,2.25,54,53.5,1004.4,0,0,0.01,0,"N"
2015-04-20 21:00:00,"Staten Island",0,7.5,2.25,54,53.5,1004.4,0,0,0.01,0,"N"
2015-04-20 21:00:00,NA,2,7.5,2.25,54,53.5,1004.4,0,0,0.01,0,"N"
2015-04-20 22:00:00,"Bronx",40,4,1.8,54,53.5,1005,0,0,0.01,0,"N"
2015-04-20 22:00:00,"Brooklyn",558,4,1.8,54,53.5,1005,0,0,0.01,0,"N"
2015-04-20 22:00:00,"EWR",0,4,1.8,54,53.5,1005,0,0,0.01,0,"N"
2015-04-20 22:00:00,"Manhattan",2903,4,1.8,54,53.5,1005,0,0,0.01,0,"N"
2015-04-20 22:00:00,"Queens",299,4,1.8,54,53.5,1005,0,0,0.01,0,"N"
2015-04-20 22:00:00,"Staten Island",0,4,1.8,54,53.5,1005,0,0,0.01,0,"N"
2015-04-20 22:00:00,NA,1,4,1.8,54,53.5,1005,0,0,0.01,0,"N"
2015-04-20 23:00:00,"Bronx",31,5.5,0.75,53,53,1003.9,0,0,0.01,0,"N"
2015-04-20 23:00:00,"Brooklyn",515,5.5,0.75,53,53,1003.9,0,0,0.01,0,"N"
2015-04-20 23:00:00,"EWR",0,5.5,0.75,53,53,1003.9,0,0,0.01,0,"N"
2015-04-20 23:00:00,"Manhattan",2170,5.5,0.75,53,53,1003.9,0,0,0.01,0,"N"
2015-04-20 23:00:00,"Queens",418,5.5,0.75,53,53,1003.9,0,0,0.01,0,"N"
2015-04-20 23:00:00,"Staten Island",0,5.5,0.75,53,53,1003.9,0,0,0.01,0,"N"
2015-04-20 23:00:00,NA,1,5.5,0.75,53,53,1003.9,0,0,0.01,0,"N"
2015-04-21 00:00:00,"Bronx",16,5.5,1.7,53,52,1003.9,0,0.01,0.01,0,"N"
2015-04-21 00:00:00,"Brooklyn",434,5.5,1.7,53,52,1003.9,0,0.01,0.01,0,"N"
2015-04-21 00:00:00,"EWR",0,5.5,1.7,53,52,1003.9,0,0.01,0.01,0,"N"
2015-04-21 00:00:00,"Manhattan",1416,5.5,1.7,53,52,1003.9,0,0.01,0.01,0,"N"
2015-04-21 00:00:00,"Queens",384,5.5,1.7,53,52,1003.9,0,0.01,0.01,0,"N"
2015-04-21 00:00:00,"Staten Island",1,5.5,1.7,53,52,1003.9,0,0.01,0.01,0,"N"
2015-04-21 01:00:00,"Bronx",19,7,0.5,52,52,1003.4,0,0,0.01,0,"N"
2015-04-21 01:00:00,"Brooklyn",338,7,0.5,52,52,1003.4,0,0,0.01,0,"N"
2015-04-21 01:00:00,"EWR",0,7,0.5,52,52,1003.4,0,0,0.01,0,"N"
2015-04-21 01:00:00,"Manhattan",983,7,0.5,52,52,1003.4,0,0,0.01,0,"N"
2015-04-21 01:00:00,"Queens",304,7,0.5,52,52,1003.4,0,0,0.01,0,"N"
2015-04-21 01:00:00,"Staten Island",1,7,0.5,52,52,1003.4,0,0,0.01,0,"N"
2015-04-21 02:00:00,"Bronx",18,6,0.8,52,52,1003.4,0,0,0.01,0,"N"
2015-04-21 02:00:00,"Brooklyn",172,6,0.8,52,52,1003.4,0,0,0.01,0,"N"
2015-04-21 02:00:00,"EWR",0,6,0.8,52,52,1003.4,0,0,0.01,0,"N"
2015-04-21 02:00:00,"Manhattan",513,6,0.8,52,52,1003.4,0,0,0.01,0,"N"
2015-04-21 02:00:00,"Queens",313,6,0.8,52,52,1003.4,0,0,0.01,0,"N"
2015-04-21 02:00:00,"Staten Island",0,6,0.8,52,52,1003.4,0,0,0.01,0,"N"
2015-04-21 02:00:00,NA,1,6,0.8,52,52,1003.4,0,0,0.01,0,"N"
2015-04-21 03:00:00,"Bronx",8,3,0.5,52,52,1002.7,0,0,0.01,0,"N"
2015-04-21 03:00:00,"Brooklyn",106,3,0.5,52,52,1002.7,0,0,0.01,0,"N"
2015-04-21 03:00:00,"EWR",0,3,0.5,52,52,1002.7,0,0,0.01,0,"N"
2015-04-21 03:00:00,"Manhattan",351,3,0.5,52,52,1002.7,0,0,0.01,0,"N"
2015-04-21 03:00:00,"Queens",201,3,0.5,52,52,1002.7,0,0,0.01,0,"N"
2015-04-21 03:00:00,"Staten Island",1,3,0.5,52,52,1002.7,0,0,0.01,0,"N"
2015-04-21 04:00:00,"Bronx",6,8,0.8,52,52,1001.9,0,0,0.01,0,"N"
2015-04-21 04:00:00,"Brooklyn",100,8,0.8,52,52,1001.9,0,0,0.01,0,"N"
2015-04-21 04:00:00,"EWR",0,8,0.8,52,52,1001.9,0,0,0.01,0,"N"
2015-04-21 04:00:00,"Manhattan",281,8,0.8,52,52,1001.9,0,0,0.01,0,"N"
2015-04-21 04:00:00,"Queens",88,8,0.8,52,52,1001.9,0,0,0.01,0,"N"
2015-04-21 04:00:00,"Staten Island",0,8,0.8,52,52,1001.9,0,0,0.01,0,"N"
2015-04-21 05:00:00,"Bronx",15,2.66666666666667,2.16666666666667,52,52,1001.2,0.1,0,1.37,0,"N"
2015-04-21 05:00:00,"Brooklyn",185,2.66666666666667,2.16666666666667,52,52,1001.2,0.1,0,1.37,0,"N"
2015-04-21 05:00:00,"EWR",0,2.66666666666667,2.16666666666667,52,52,1001.2,0.1,0,1.37,0,"N"
2015-04-21 05:00:00,"Manhattan",482,2.66666666666667,2.16666666666667,52,52,1001.2,0.1,0,1.37,0,"N"
2015-04-21 05:00:00,"Queens",82,2.66666666666667,2.16666666666667,52,52,1001.2,0.1,0,1.37,0,"N"
2015-04-21 05:00:00,"Staten Island",2,2.66666666666667,2.16666666666667,52,52,1001.2,0.1,0,1.37,0,"N"
2015-04-21 06:00:00,"Bronx",27,0.6,3.6,52,52,1001.3,0.00333333333333333,0.1,0.01,0,"N"
2015-04-21 06:00:00,"Brooklyn",322,0.6,3.6,52,52,1001.3,0.00333333333333333,0.1,0.01,0,"N"
2015-04-21 06:00:00,"EWR",0,0.6,3.6,52,52,1001.3,0.00333333333333333,0.1,0.01,0,"N"
2015-04-21 06:00:00,"Manhattan",904,0.6,3.6,52,52,1001.3,0.00333333333333333,0.1,0.01,0,"N"
2015-04-21 06:00:00,"Queens",207,0.6,3.6,52,52,1001.3,0.00333333333333333,0.1,0.01,0,"N"
2015-04-21 06:00:00,"Staten Island",1,0.6,3.6,52,52,1001.3,0.00333333333333333,0.1,0.01,0,"N"
2015-04-21 06:00:00,NA,4,0.6,3.6,52,52,1001.3,0.00333333333333333,0.1,0.01,0,"N"
2015-04-21 07:00:00,"Bronx",53,3.8,2.36,53.2,53,1000.6,0.0375,0,0.01,0,"N"
2015-04-21 07:00:00,"Brooklyn",506,3.8,2.36,53.2,53,1000.6,0.0375,0,0.01,0,"N"
2015-04-21 07:00:00,"EWR",0,3.8,2.36,53.2,53,1000.6,0.0375,0,0.01,0,"N"
2015-04-21 07:00:00,"Manhattan",1693,3.8,2.36,53.2,53,1000.6,0.0375,0,0.01,0,"N"
2015-04-21 07:00:00,"Queens",296,3.8,2.36,53.2,53,1000.6,0.0375,0,0.01,0,"N"
2015-04-21 07:00:00,"Staten Island",2,3.8,2.36,53.2,53,1000.6,0.0375,0,0.01,0,"N"
2015-04-21 07:00:00,NA,1,3.8,2.36,53.2,53,1000.6,0.0375,0,0.01,0,"N"
2015-04-21 08:00:00,"Bronx",62,3,7,53,53,1001.4,0.03,0,0.01,0,"N"
2015-04-21 08:00:00,"Brooklyn",597,3,7,53,53,1001.4,0.03,0,0.01,0,"N"
2015-04-21 08:00:00,"EWR",0,3,7,53,53,1001.4,0.03,0,0.01,0,"N"
2015-04-21 08:00:00,"Manhattan",2455,3,7,53,53,1001.4,0.03,0,0.01,0,"N"
2015-04-21 08:00:00,"Queens",402,3,7,53,53,1001.4,0.03,0,0.01,0,"N"
2015-04-21 08:00:00,"Staten Island",2,3,7,53,53,1001.4,0.03,0,0.01,0,"N"
2015-04-21 08:00:00,NA,4,3,7,53,53,1001.4,0.03,0,0.01,0,"N"
2015-04-21 09:00:00,"Bronx",53,0,2.6,53,53,1001,0.0166666666666667,0,0.01,0,"N"
2015-04-21 09:00:00,"Brooklyn",683,0,2.6,53,53,1001,0.0166666666666667,0,0.01,0,"N"
2015-04-21 09:00:00,"EWR",0,0,2.6,53,53,1001,0.0166666666666667,0,0.01,0,"N"
2015-04-21 09:00:00,"Manhattan",3231,0,2.6,53,53,1001,0.0166666666666667,0,0.01,0,"N"
2015-04-21 09:00:00,"Queens",425,0,2.6,53,53,1001,0.0166666666666667,0,0.01,0,"N"
2015-04-21 09:00:00,"Staten Island",2,0,2.6,53,53,1001,0.0166666666666667,0,0.01,0,"N"
2015-04-21 09:00:00,NA,1,0,2.6,53,53,1001,0.0166666666666667,0,0.01,0,"N"
2015-04-21 10:00:00,"Bronx",53,0,5,53,53,1001.4,0.03,0.03,0.01,0,"N"
2015-04-21 10:00:00,"Brooklyn",489,0,5,53,53,1001.4,0.03,0.03,0.01,0,"N"
2015-04-21 10:00:00,"EWR",0,0,5,53,53,1001.4,0.03,0.03,0.01,0,"N"
2015-04-21 10:00:00,"Manhattan",2432,0,5,53,53,1001.4,0.03,0.03,0.01,0,"N"
2015-04-21 10:00:00,"Queens",349,0,5,53,53,1001.4,0.03,0.03,0.01,0,"N"
2015-04-21 10:00:00,"Staten Island",1,0,5,53,53,1001.4,0.03,0.03,0.01,0,"N"
2015-04-21 10:00:00,NA,3,0,5,53,53,1001.4,0.03,0.03,0.01,0,"N"
2015-04-21 11:00:00,"Bronx",31,3,5,53,53,1001.6,0,0.0833333333333333,0.01,0,"N"
2015-04-21 11:00:00,"Brooklyn",422,3,5,53,53,1001.6,0,0.0833333333333333,0.01,0,"N"
2015-04-21 11:00:00,"EWR",0,3,5,53,53,1001.6,0,0.0833333333333333,0.01,0,"N"
2015-04-21 11:00:00,"Manhattan",1844,3,5,53,53,1001.6,0,0.0833333333333333,0.01,0,"N"
2015-04-21 11:00:00,"Queens",309,3,5,53,53,1001.6,0,0.0833333333333333,0.01,0,"N"
2015-04-21 11:00:00,"Staten Island",0,3,5,53,53,1001.6,0,0.0833333333333333,0.01,0,"N"
2015-04-21 12:00:00,"Bronx",35,4.66666666666667,4.33333333333333,55.3333333333333,54,1002.5,0,0.14,1.49,0,"N"
2015-04-21 12:00:00,"Brooklyn",368,4.66666666666667,4.33333333333333,55.3333333333333,54,1002.5,0,0.14,1.49,0,"N"
2015-04-21 12:00:00,"EWR",0,4.66666666666667,4.33333333333333,55.3333333333333,54,1002.5,0,0.14,1.49,0,"N"
2015-04-21 12:00:00,"Manhattan",1827,4.66666666666667,4.33333333333333,55.3333333333333,54,1002.5,0,0.14,1.49,0,"N"
2015-04-21 12:00:00,"Queens",272,4.66666666666667,4.33333333333333,55.3333333333333,54,1002.5,0,0.14,1.49,0,"N"
2015-04-21 12:00:00,"Staten Island",0,4.66666666666667,4.33333333333333,55.3333333333333,54,1002.5,0,0.14,1.49,0,"N"
2015-04-21 12:00:00,NA,1,4.66666666666667,4.33333333333333,55.3333333333333,54,1002.5,0,0.14,1.49,0,"N"
2015-04-21 13:00:00,"Bronx",36,9.4,3.36,54,51.6,1003,0.012,0.0833333333333333,0.01,0,"N"
2015-04-21 13:00:00,"Brooklyn",335,9.4,3.36,54,51.6,1003,0.012,0.0833333333333333,0.01,0,"N"
2015-04-21 13:00:00,"EWR",0,9.4,3.36,54,51.6,1003,0.012,0.0833333333333333,0.01,0,"N"
2015-04-21 13:00:00,"Manhattan",1679,9.4,3.36,54,51.6,1003,0.012,0.0833333333333333,0.01,0,"N"
2015-04-21 13:00:00,"Queens",268,9.4,3.36,54,51.6,1003,0.012,0.0833333333333333,0.01,0,"N"
2015-04-21 13:00:00,"Staten Island",1,9.4,3.36,54,51.6,1003,0.012,0.0833333333333333,0.01,0,"N"
2015-04-21 14:00:00,"Bronx",27,8,10,55,49,1004.2,0.05,0.0833333333333333,0.01,0,"N"
2015-04-21 14:00:00,"Brooklyn",357,8,10,55,49,1004.2,0.05,0.0833333333333333,0.01,0,"N"
2015-04-21 14:00:00,"EWR",0,8,10,55,49,1004.2,0.05,0.0833333333333333,0.01,0,"N"
2015-04-21 14:00:00,"Manhattan",1703,8,10,55,49,1004.2,0.05,0.0833333333333333,0.01,0,"N"
